Gene_ID	lncRNA_ID	Other_Name	Species	Ref_Genome_Vers	Chr	Start	End	Strand	Exon_Num	Type	Validate	Note	Source	PLEK	CPC	CREMA	RNAplonc	Experimental	Confidence Level
rna-XR_003262778	rna-XR_003262778.1		Glycine_max	GCF_000004515.5	NC_038245.1	10424026	10426283	+	3	lncRNA	No		NCBI	-1.6756900000000001	0.578526	0.8573253353278409	0.825	0	High
rna-XR_003262779	rna-XR_003262779.1		Glycine_max	GCF_000004515.5	NC_038245.1	10424026	10426283	+	4	lncRNA	No		NCBI	-1.67598	0.668862	0.736159394633712	0.825	0	high
rna-XR_003262723	rna-XR_003262723.1		Glycine_max	GCF_000004515.5	NC_038245.1	10476144	10476722	+	2	lncRNA	No		NCBI	-1.9669	1.77719	0.0344370341195986	0.0	0	Low
rna-XR_415894	rna-XR_415894.3		Glycine_max	GCF_000004515.5	NC_038245.1	11123401	11127509	-	8	lncRNA	No		NCBI	1.0394	0.725495	0.736159394633712	0.852	0	Low
rna-XR_415895	rna-XR_415895.3		Glycine_max	GCF_000004515.5	NC_038245.1	11123401	11127509	-	8	lncRNA	No		NCBI	1.03959	0.7372920000000001	0.8573253353278409	0.852	0	Medium
rna-XR_415896	rna-XR_415896.3		Glycine_max	GCF_000004515.5	NC_038245.1	11294721	11299885	-	3	lncRNA	No		NCBI	-2.1461	-1.14386	0.9998960310836039	0.863	0	High
rna-XR_001382628	rna-XR_001382628.1		Glycine_max	GCF_000004515.5	NC_038245.1	11433287	11436735	+	4	lncRNA	No		NCBI	-0.041213	-1.15791	0.8573253353278409	0.929	0	High
rna-XR_003262780	rna-XR_003262780.1		Glycine_max	GCF_000004515.5	NC_038245.1	11433287	11436735	+	4	lncRNA	No		NCBI	0.016787	-1.1644700000000001	0.8573253353278409	0.929	0	High
rna-XR_003262781	rna-XR_003262781.1		Glycine_max	GCF_000004515.5	NC_038245.1	11433288	11436735	+	5	lncRNA	No		NCBI	-1.38687	-1.1137	0.8573253353278409	0.852	0	High
rna-XR_001382631	rna-XR_001382631.1		Glycine_max	GCF_000004515.5	NC_038245.1	11943473	11945484	+	2	lncRNA	No		NCBI	-0.24410199999999999	-1.05539	0.8573253353278409	0.852	0	High
rna-XR_001382632	rna-XR_001382632.2		Glycine_max	GCF_000004515.5	NC_038245.1	12034613	12038953	-	2	lncRNA	No		NCBI	0.776683	4.21615	0.0344370341195986	0.825	0	Low
rna-XR_001382516	rna-XR_001382516.1		Glycine_max	GCF_000004515.5	NC_038245.1	12528690	12530693	-	3	lncRNA	No		NCBI	-0.895408	0.481038	0.999707380987926	0.852	0	High
rna-XR_001382517	rna-XR_001382517.2		Glycine_max	GCF_000004515.5	NC_038245.1	12670283	12671312	-	2	lncRNA	No		NCBI	-1.3876700000000002	-0.8584069999999999	0.0344370341195986	0.852	0	High
rna-XR_001382633	rna-XR_001382633.2		Glycine_max	GCF_000004515.5	NC_038245.1	12854298	12858975	+	5	lncRNA	No		NCBI	-1.0391	2.23603	0.8573253353278409	0.6970000000000001	0	high
rna-XR_001382634	rna-XR_001382634.2		Glycine_max	GCF_000004515.5	NC_038245.1	12854298	12858975	+	6	lncRNA	No		NCBI	-1.13517	1.9359099999999998	0.998980064607234	0.955	0	High
rna-XR_003262782	rna-XR_003262782.1		Glycine_max	GCF_000004515.5	NC_038245.1	12854298	12858975	+	5	lncRNA	No		NCBI	-1.01955	2.31356	0.8573253353278409	0.6970000000000001	0	high
rna-XR_003262783	rna-XR_003262783.1		Glycine_max	GCF_000004515.5	NC_038245.1	12854298	12858975	+	6	lncRNA	No		NCBI	-1.11715	1.89435	0.49047608138380294	0.955	0	high
rna-XR_003262784	rna-XR_003262784.1		Glycine_max	GCF_000004515.5	NC_038245.1	12876149	12878226	+	3	lncRNA	No		NCBI	-1.95325	0.932233	0.0732913825780147	0.825	0	high
rna-XR_415907	rna-XR_415907.3		Glycine_max	GCF_000004515.5	NC_038245.1	13333440	13336245	+	6	lncRNA	No		NCBI	-0.43542	1.29853	0.8573253353278409	0.852	0	High
rna-XR_415905	rna-XR_415905.3		Glycine_max	GCF_000004515.5	NC_038245.1	13333441	13336245	+	5	lncRNA	No		NCBI	-0.263281	1.28358	0.8573253353278409	0.852	0	High
rna-XR_001382519	rna-XR_001382519.2		Glycine_max	GCF_000004515.5	NC_038245.1	13737268	13738446	-	2	lncRNA	No		NCBI	-1.86122	0.233893	0.8573253353278409	0.852	0	High
rna-XR_415908	rna-XR_415908.2		Glycine_max	GCF_000004515.5	NC_038245.1	14530784	14531044	-	2	lncRNA	No		NCBI	0.0	1.11006	0.9998960310836039	0.863	0	Medium
rna-XR_001382520	rna-XR_001382520.1		Glycine_max	GCF_000004515.5	NC_038245.1	14620396	14621306	-	3	lncRNA	No		NCBI	-2.42204	0.931788	0.0344370341195986	0.863	0	high
rna-XR_001382521	rna-XR_001382521.1		Glycine_max	GCF_000004515.5	NC_038245.1	14621503	14622814	-	3	lncRNA	No		NCBI	-0.481241	2.9039099999999998	0.0344370341195986	0.852	0	high
rna-XR_001382522	rna-XR_001382522.2		Glycine_max	GCF_000004515.5	NC_038245.1	16899724	16900286	+	2	lncRNA	No		NCBI	-0.711055	0.751386	0.6809806918264051	0.863	0	high
rna-XR_003262786	rna-XR_003262786.1		Glycine_max	GCF_000004515.5	NC_038245.1	17245234	17265353	+	6	lncRNA	No		NCBI	0.45078500000000005	0.465736	0.0344370341195986	0.852	0	Low
rna-XR_415913	rna-XR_415913.3		Glycine_max	GCF_000004515.5	NC_038245.1	17245234	17265356	+	6	lncRNA	No		NCBI	0.656144	0.44586000000000003	0.0344370341195986	0.852	0	Low
rna-XR_003262789	rna-XR_003262789.1		Glycine_max	GCF_000004515.5	NC_038245.1	18194415	18196674	-	2	lncRNA	No		NCBI	0.454553	1.78847	0.0344370341195986	0.0	0	Low
rna-XR_003262790	rna-XR_003262790.1		Glycine_max	GCF_000004515.5	NC_038245.1	18292368	18294045	-	2	lncRNA	No		NCBI	-0.523878	-1.24511	0.8573253353278409	0.6970000000000001	0	High
rna-XR_001382524	rna-XR_001382524.2		Glycine_max	GCF_000004515.5	NC_038245.1	18365838	18368197	+	3	lncRNA	No		NCBI	-0.13256199999999999	1.6629200000000002	0.9998960310836039	0.852	0	High
rna-XR_003262791	rna-XR_003262791.1		Glycine_max	GCF_000004515.5	NC_038245.1	18365838	18369778	+	3	lncRNA	No		NCBI	-1.00716	0.858977	0.9998960310836039	0.863	0	High
rna-XR_001382644	rna-XR_001382644.1		Glycine_max	GCF_000004515.5	NC_038245.1	18380459	18384943	-	2	lncRNA	No		NCBI	-1.8948	-1.1734799999999999	0.0732913825780147	0.852	0	High
rna-XR_415923	rna-XR_415923.2		Glycine_max	GCF_000004515.5	NC_038245.1	18499785	18506865	-	3	lncRNA	No		NCBI	-0.8452569999999999	0.841649	0.0344370341195986	0.863	0	high
rna-XR_001382647	rna-XR_001382647.1		Glycine_max	GCF_000004515.5	NC_038245.1	18694811	18708909	-	6	lncRNA	No		NCBI	0.6223350000000001	5.51265	0.8573253353278409	0.0	0	Low
rna-XR_001382648	rna-XR_001382648.1		Glycine_max	GCF_000004515.5	NC_038245.1	18694811	18708909	-	5	lncRNA	No		NCBI	0.40602699999999997	1.42025	0.8573253353278409	0.929	0	Medium
rna-XR_001382649	rna-XR_001382649.1		Glycine_max	GCF_000004515.5	NC_038245.1	18694811	18708909	-	6	lncRNA	No		NCBI	0.624538	1.71088	0.8573253353278409	0.929	0	Medium
rna-XR_001382650	rna-XR_001382650.1		Glycine_max	GCF_000004515.5	NC_038245.1	18694811	18708909	-	7	lncRNA	No		NCBI	0.582926	5.53011	0.8573253353278409	0.0	0	Low
rna-XR_001382651	rna-XR_001382651.1		Glycine_max	GCF_000004515.5	NC_038245.1	18694811	18708909	-	4	lncRNA	No		NCBI	0.403204	1.44769	0.8573253353278409	0.929	0	Medium
rna-XR_001382652	rna-XR_001382652.1		Glycine_max	GCF_000004515.5	NC_038245.1	18694811	18708909	-	7	lncRNA	No		NCBI	0.40879899999999997	5.52564	0.8573253353278409	0.0	0	Low
rna-XR_001382653	rna-XR_001382653.1		Glycine_max	GCF_000004515.5	NC_038245.1	18694811	18708909	-	7	lncRNA	No		NCBI	0.662945	5.51612	0.8573253353278409	0.0	0	Low
rna-XR_001382654	rna-XR_001382654.1		Glycine_max	GCF_000004515.5	NC_038245.1	18694811	18708909	-	5	lncRNA	No		NCBI	0.34579	1.4455799999999999	0.8573253353278409	0.929	0	Medium
rna-XR_001382655	rna-XR_001382655.1		Glycine_max	GCF_000004515.5	NC_038245.1	18694811	18708909	-	4	lncRNA	No		NCBI	0.134089	3.32769	0.8573253353278409	0.782	0	Low
rna-XR_001382656	rna-XR_001382656.2		Glycine_max	GCF_000004515.5	NC_038245.1	19193327	19195411	+	2	lncRNA	No		NCBI	-0.805355	-0.076271	0.9998960310836039	0.852	0	High
rna-XR_001382525	rna-XR_001382525.2		Glycine_max	GCF_000004515.5	NC_038245.1	19246551	19247310	-	3	lncRNA	No		NCBI	-2.22359	0.572955	0.9998960310836039	0.863	0	High
rna-XR_003262806	rna-XR_003262806.1		Glycine_max	GCF_000004515.5	NC_038245.1	19492895	19494052	+	2	lncRNA	No		NCBI	0.614035	1.5603	0.0344370341195986	0.852	0	Low
rna-XR_001382527	rna-XR_001382527.2		Glycine_max	GCF_000004515.5	NC_038245.1	20231784	20232011	-	2	lncRNA	No		NCBI	0.0	-1.5082200000000001	0.0344370341195986	0.863	0	high
rna-XR_001382528	rna-XR_001382528.1		Glycine_max	GCF_000004515.5	NC_038245.1	20324949	20327113	+	3	lncRNA	No		NCBI	-1.59461	-1.3724100000000001	0.736159394633712	0.852	0	High
rna-XR_001382529	rna-XR_001382529.2		Glycine_max	GCF_000004515.5	NC_038245.1	20612226	20612729	+	3	lncRNA	No		NCBI	-2.05741	-1.228	0.9998960310836039	0.863	0	High
rna-XR_003262815	rna-XR_003262815.1		Glycine_max	GCF_000004515.5	NC_038245.1	21092413	21094483	+	2	lncRNA	No		NCBI	-0.036263	1.08574	0.8573253353278409	0.6970000000000001	0	high
rna-XR_003262816	rna-XR_003262816.1		Glycine_max	GCF_000004515.5	NC_038245.1	21302059	21304068	+	2	lncRNA	No		NCBI	-0.871669	1.6761	0.8573253353278409	0.852	0	High
rna-XR_003262817	rna-XR_003262817.1		Glycine_max	GCF_000004515.5	NC_038245.1	21302059	21304068	+	2	lncRNA	No		NCBI	-0.902658	1.93462	0.8573253353278409	0.852	0	High
rna-XR_003262724	rna-XR_003262724.1		Glycine_max	GCF_000004515.5	NC_038245.1	21709593	21710155	-	4	lncRNA	No		NCBI	-2.4092599999999997	0.760761	0.0344370341195986	0.863	0	high
rna-XR_001382669	rna-XR_001382669.2		Glycine_max	GCF_000004515.5	NC_038245.1	21806287	21806726	-	3	lncRNA	No		NCBI	-2.35443	0.694865	0.0344370341195986	0.863	0	high
rna-XR_415939	rna-XR_415939.3		Glycine_max	GCF_000004515.5	NC_038245.1	21948345	21949415	+	2	lncRNA	No		NCBI	-1.08009	1.45889	0.0344370341195986	0.852	0	high
rna-XR_001382671	rna-XR_001382671.2		Glycine_max	GCF_000004515.5	NC_038245.1	21997040	21998509	+	2	lncRNA	No		NCBI	-0.36807	-0.86262	0.9998960310836039	0.852	0	High
rna-XR_415943	rna-XR_415943.3		Glycine_max	GCF_000004515.5	NC_038245.1	22313078	22315248	+	2	lncRNA	No		NCBI	0.022119	2.47936	0.8573253353278409	0.6970000000000001	0	Low
rna-XR_001382672	rna-XR_001382672.2		Glycine_max	GCF_000004515.5	NC_038245.1	22342303	22344891	+	2	lncRNA	No		NCBI	-0.940953	-1.27928	0.9998960310836039	0.852	0	High
rna-XR_001382531	rna-XR_001382531.2		Glycine_max	GCF_000004515.5	NC_038245.1	23347509	23348451	+	2	lncRNA	No		NCBI	-1.10465	0.555758	0.9998960310836039	0.852	0	High
rna-XR_001382532	rna-XR_001382532.2		Glycine_max	GCF_000004515.5	NC_038245.1	24588990	24589956	-	2	lncRNA	No		NCBI	-0.892551	0.283301	0.9998960310836039	0.852	0	High
rna-XR_003262821	rna-XR_003262821.1		Glycine_max	GCF_000004515.5	NC_038245.1	24701521	24707079	+	3	lncRNA	No		NCBI	-0.648349	1.92763	0.0344370341195986	0.0	0	Low
rna-XR_001382533	rna-XR_001382533.2		Glycine_max	GCF_000004515.5	NC_038245.1	24751811	24754876	+	6	lncRNA	No		NCBI	-2.0181	-0.200181	0.9998960310836039	0.92	0	High
rna-XR_003262822	rna-XR_003262822.1		Glycine_max	GCF_000004515.5	NC_038245.1	24751811	24754876	+	6	lncRNA	No		NCBI	-2.0466599999999997	-0.20066900000000001	0.9998960310836039	0.92	0	High
rna-XR_003262823	rna-XR_003262823.1		Glycine_max	GCF_000004515.5	NC_038245.1	24751811	24754876	+	6	lncRNA	No		NCBI	-2.02604	-0.20145	0.9998960310836039	0.6970000000000001	0	High
rna-XR_003262824	rna-XR_003262824.1		Glycine_max	GCF_000004515.5	NC_038245.1	24751811	24754876	+	7	lncRNA	No		NCBI	-1.9833	-0.190799	0.9998960310836039	0.92	0	High
rna-XR_415945	rna-XR_415945.3		Glycine_max	GCF_000004515.5	NC_038245.1	24751811	24754876	+	6	lncRNA	No		NCBI	-2.03965	-0.19841099999999998	0.9998960310836039	0.92	0	High
rna-XR_001382534	rna-XR_001382534.1		Glycine_max	GCF_000004515.5	NC_038245.1	25211309	25211789	+	2	lncRNA	No		NCBI	0.0	-1.2154399999999999	0.9998960310836039	0.0	0	high
rna-XR_001382679	rna-XR_001382679.2		Glycine_max	GCF_000004515.5	NC_038245.1	26676721	26678535	-	3	lncRNA	No		NCBI	0.0	-1.24843	0.9998960310836039	0.0	0	high
rna-XR_415950	rna-XR_415950.3		Glycine_max	GCF_000004515.5	NC_038245.1	27309718	27313872	+	3	lncRNA	No		NCBI	0.141017	-0.984598	0.9998960310836039	0.76	0	high
rna-XR_003262826	rna-XR_003262826.1		Glycine_max	GCF_000004515.5	NC_038245.1	27759935	27760545	+	2	lncRNA	No		NCBI	-1.37212	-1.45167	0.9998960310836039	0.852	0	High
rna-XR_001382683	rna-XR_001382683.2		Glycine_max	GCF_000004515.5	NC_038245.1	28304476	28308845	-	6	lncRNA	No		NCBI	0.9909	1.04189	0.9998960310836039	0.852	0	Medium
rna-XR_001382684	rna-XR_001382684.2		Glycine_max	GCF_000004515.5	NC_038245.1	28305003	28308849	-	6	lncRNA	No		NCBI	0.158557	0.698331	0.9998960310836039	0.852	0	Medium
rna-XR_003262725	rna-XR_003262725.1		Glycine_max	GCF_000004515.5	NC_038245.1	28542325	28543095	-	2	lncRNA	No		NCBI	-2.27483	0.9477	0.9998960310836039	0.852	0	High
rna-XR_003262726	rna-XR_003262726.1		Glycine_max	GCF_000004515.5	NC_038245.1	28577580	28578372	-	3	lncRNA	No		NCBI	-1.24004	1.5437	0.0344370341195986	0.852	0	high
rna-XR_415955	rna-XR_415955.2		Glycine_max	GCF_000004515.5	NC_038245.1	28580186	28581389	+	4	lncRNA	No		NCBI	-1.76154	1.21833	0.0344370341195986	0.863	0	high
rna-XR_001382688	rna-XR_001382688.2		Glycine_max	GCF_000004515.5	NC_038245.1	28742730	28745516	-	6	lncRNA	No		NCBI	0.29493	1.34312	0.736159394633712	0.825	0	Low
rna-XR_415957	rna-XR_415957.3		Glycine_max	GCF_000004515.5	NC_038245.1	28742730	28745516	-	7	lncRNA	No		NCBI	0.397702	0.838467	0.8573253353278409	0.825	0	Medium
rna-XR_001382689	rna-XR_001382689.2		Glycine_max	GCF_000004515.5	NC_038245.1	28753684	28756111	-	2	lncRNA	No		NCBI	-0.7082890000000001	3.4916099999999997	0.8573253353278409	0.929	0	High
rna-XR_003262727	rna-XR_003262727.1		Glycine_max	GCF_000004515.5	NC_038245.1	28785481	28788850	+	2	lncRNA	No		NCBI	-1.41266	-1.08374	0.992382064260866	0.852	0	High
rna-XR_003262830	rna-XR_003262830.1		Glycine_max	GCF_000004515.5	NC_038245.1	28958131	28958828	+	2	lncRNA	No		NCBI	-1.61022	-0.865078	0.9998960310836039	0.852	0	High
rna-XR_003262728	rna-XR_003262728.1		Glycine_max	GCF_000004515.5	NC_038245.1	29065610	29066462	+	2	lncRNA	No		NCBI	-1.31213	2.3509	0.0752671317564969	0.782	0	Low
rna-XR_003262832	rna-XR_003262832.1		Glycine_max	GCF_000004515.5	NC_038245.1	29190822	29208413	-	5	lncRNA	No		NCBI	0.05237000000000001	0.141101	0.9998960310836039	0.852	0	Medium
rna-XR_001382691	rna-XR_001382691.2		Glycine_max	GCF_000004515.5	NC_038245.1	29190822	29208414	-	5	lncRNA	No		NCBI	0.189907	0.176229	0.9998960310836039	0.852	0	Medium
rna-XR_003262831	rna-XR_003262831.1		Glycine_max	GCF_000004515.5	NC_038245.1	29190822	29208414	-	5	lncRNA	No		NCBI	0.061860000000000005	0.17511300000000002	0.9998960310836039	0.852	0	Medium
rna-XR_003262834	rna-XR_003262834.1		Glycine_max	GCF_000004515.5	NC_038245.1	29192544	29208411	-	5	lncRNA	No		NCBI	-1.12252	0.270777	0.9998960310836039	0.852	0	High
rna-XR_415969	rna-XR_415969.3		Glycine_max	GCF_000004515.5	NC_038245.1	29192544	29208411	-	5	lncRNA	No		NCBI	-1.1639	0.270108	0.9998960310836039	0.852	0	High
rna-XR_001382693	rna-XR_001382693.2		Glycine_max	GCF_000004515.5	NC_038245.1	29192544	29208412	-	5	lncRNA	No		NCBI	-1.24768	0.219541	0.9998960310836039	0.852	0	High
rna-XR_003262833	rna-XR_003262833.1		Glycine_max	GCF_000004515.5	NC_038245.1	29192544	29208412	-	5	lncRNA	No		NCBI	-1.21021	0.267495	0.9998960310836039	0.852	0	High
rna-XR_001382695	rna-XR_001382695.2		Glycine_max	GCF_000004515.5	NC_038245.1	29201808	29207495	+	3	lncRNA	No		NCBI	0.539455	3.93649	0.0344370341195986	0.6970000000000001	0	Low
rna-XR_001382694	rna-XR_001382694.2		Glycine_max	GCF_000004515.5	NC_038245.1	29201880	29207495	+	2	lncRNA	No		NCBI	0.579407	3.87406	0.0516935224245306	0.6970000000000001	0	Low
rna-XR_003262729	rna-XR_003262729.1		Glycine_max	GCF_000004515.5	NC_038245.1	29240430	29241718	-	2	lncRNA	No		NCBI	-1.1999600000000001	-1.08732	0.9998960310836039	0.852	0	High
rna-XR_001382696	rna-XR_001382696.2		Glycine_max	GCF_000004515.5	NC_038245.1	29332557	29335965	-	5	lncRNA	No		NCBI	-0.9815780000000001	0.301939	0.999776117573748	0.852	0	High
rna-XR_001382697	rna-XR_001382697.2		Glycine_max	GCF_000004515.5	NC_038245.1	29332557	29335965	-	6	lncRNA	No		NCBI	-0.664148	0.367605	0.9998960310836039	0.852	0	High
rna-XR_001382698	rna-XR_001382698.2		Glycine_max	GCF_000004515.5	NC_038245.1	29332557	29335965	-	6	lncRNA	No		NCBI	-1.00875	0.6164569999999999	0.9998960310836039	0.852	0	High
rna-XR_003262835	rna-XR_003262835.1		Glycine_max	GCF_000004515.5	NC_038245.1	29332557	29335965	-	5	lncRNA	No		NCBI	-1.2050299999999998	0.355548	0.999776117573748	0.852	0	High
rna-XR_003262836	rna-XR_003262836.1		Glycine_max	GCF_000004515.5	NC_038245.1	29332557	29335965	-	7	lncRNA	No		NCBI	-0.738225	0.7228859999999999	0.9998960310836039	0.852	0	High
rna-XR_415972	rna-XR_415972.3		Glycine_max	GCF_000004515.5	NC_038245.1	29336441	29338941	-	4	lncRNA	No		NCBI	0.03331	1.16288	0.8573253353278409	0.852	0	Medium
rna-XR_001382699	rna-XR_001382699.2		Glycine_max	GCF_000004515.5	NC_038245.1	29429163	29434765	+	5	lncRNA	No		NCBI	-0.719568	7.300389999999999	0.0344370341195986	0.0	0	Low
rna-XR_003262730	rna-XR_003262730.1		Glycine_max	GCF_000004515.5	NC_038245.1	29618140	29619370	+	3	lncRNA	No		NCBI	-1.02471	2.95906	0.0344370341195986	0.852	0	high
rna-XR_415977	rna-XR_415977.3		Glycine_max	GCF_000004515.5	NC_038245.1	29997453	29998082	+	2	lncRNA	No		NCBI	-1.7837	0.31748200000000004	0.0344370341195986	0.863	0	high
rna-XR_001382700	rna-XR_001382700.2		Glycine_max	GCF_000004515.5	NC_038245.1	30049583	30053823	-	2	lncRNA	No		NCBI	0.597284	1.0674	0.0433349294116337	0.76	0	Low
rna-XR_001382702	rna-XR_001382702.2		Glycine_max	GCF_000004515.5	NC_038245.1	30840396	30858616	+	4	lncRNA	No		NCBI	-1.20054	0.0548694	0.8573253353278409	0.852	0	High
rna-XR_001382701	rna-XR_001382701.1		Glycine_max	GCF_000004515.5	NC_038245.1	30840396	30864166	+	4	lncRNA	No		NCBI	1.35033	0.0944113	0.8573253353278409	0.6970000000000001	0	Low
rna-XR_001382703	rna-XR_001382703.1		Glycine_max	GCF_000004515.5	NC_038245.1	31060067	31063396	-	8	lncRNA	No		NCBI	0.227688	0.777138	0.999776117573748	0.852	0	Medium
rna-XR_415978	rna-XR_415978.2		Glycine_max	GCF_000004515.5	NC_038245.1	31060067	31063396	-	8	lncRNA	No		NCBI	0.232675	0.7756430000000001	0.999776117573748	0.852	0	Medium
rna-XR_415979	rna-XR_415979.2		Glycine_max	GCF_000004515.5	NC_038245.1	31060067	31063396	-	7	lncRNA	No		NCBI	0.115275	0.758646	0.827837388226783	0.852	0	Medium
rna-XR_001382704	rna-XR_001382704.2		Glycine_max	GCF_000004515.5	NC_038245.1	31079031	31084096	-	2	lncRNA	No		NCBI	-1.05915	1.21979	0.6809806918264051	0.852	0	high
rna-XR_415984	rna-XR_415984.3		Glycine_max	GCF_000004515.5	NC_038245.1	31131036	31133775	-	3	lncRNA	No		NCBI	0.043435	1.39175	0.0221710571270709	0.852	0	Low
rna-XR_003262847	rna-XR_003262847.1		Glycine_max	GCF_000004515.5	NC_038245.1	31906852	31909887	+	2	lncRNA	No		NCBI	0.088521	0.6243890000000001	0.8573253353278409	0.6970000000000001	0	Low
rna-XR_415995	rna-XR_415995.2		Glycine_max	GCF_000004515.5	NC_038245.1	31974594	31976019	+	3	lncRNA	No		NCBI	-0.33948	-1.40441	0.9998960310836039	0.852	0	High
rna-XR_001382724	rna-XR_001382724.2		Glycine_max	GCF_000004515.5	NC_038245.1	31985528	31986218	+	2	lncRNA	No		NCBI	-1.7177	0.679678	0.0344370341195986	0.863	0	high
rna-XR_413499	rna-XR_413499.3		Glycine_max	GCF_000004515.5	NC_038245.1	31985872	31986218	+	2	lncRNA	No		NCBI	-2.1646099999999997	0.542374	0.9998960310836039	0.863	0	High
rna-XR_415997	rna-XR_415997.2		Glycine_max	GCF_000004515.5	NC_038245.1	32567199	32570340	+	5	lncRNA	No		NCBI	-1.2423	1.4486299999999999	0.0221710571270709	0.852	0	high
rna-XR_416000	rna-XR_416000.3		Glycine_max	GCF_000004515.5	NC_038245.1	33434266	33434844	+	2	lncRNA	No		NCBI	0.0	0.414656	0.986567997871878	0.863	0	Medium
rna-XR_001382729	rna-XR_001382729.2		Glycine_max	GCF_000004515.5	NC_038245.1	33674914	33678623	+	4	lncRNA	No		NCBI	-1.24109	0.464491	0.9998960310836039	0.6970000000000001	0	high
rna-XR_001382730	rna-XR_001382730.2		Glycine_max	GCF_000004515.5	NC_038245.1	33674914	33678623	+	4	lncRNA	No		NCBI	-1.25944	0.642325	0.9998960310836039	0.6970000000000001	0	high
rna-XR_001382731	rna-XR_001382731.2		Glycine_max	GCF_000004515.5	NC_038245.1	33674914	33678623	+	5	lncRNA	No		NCBI	-1.0001	0.701585	0.8573253353278409	0.92	0	High
rna-XR_001382732	rna-XR_001382732.2		Glycine_max	GCF_000004515.5	NC_038245.1	33674914	33678623	+	5	lncRNA	No		NCBI	-1.01745	0.797348	0.8573253353278409	0.92	0	High
rna-XR_001382733	rna-XR_001382733.2		Glycine_max	GCF_000004515.5	NC_038245.1	33733594	33736062	+	2	lncRNA	No		NCBI	-0.353233	0.615815	0.9998960310836039	0.76	0	high
rna-XR_003262848	rna-XR_003262848.1		Glycine_max	GCF_000004515.5	NC_038245.1	33742649	33744534	+	3	lncRNA	No		NCBI	-1.98437	0.252287	0.0752671317564969	0.852	0	high
rna-XR_001382737	rna-XR_001382737.2		Glycine_max	GCF_000004515.5	NC_038245.1	33815293	33827989	-	5	lncRNA	No		NCBI	-0.663375	1.6884400000000002	0.8573253353278409	0.6970000000000001	0	high
rna-XR_003262849	rna-XR_003262849.1		Glycine_max	GCF_000004515.5	NC_038245.1	33815293	33827990	-	5	lncRNA	No		NCBI	-0.628572	1.74088	0.8573253353278409	0.6970000000000001	0	high
rna-XR_416010	rna-XR_416010.1		Glycine_max	GCF_000004515.5	NC_038245.1	34150588	34151008	-	2	lncRNA	No		NCBI	0.0	0.970542	0.9998960310836039	0.863	0	Medium
rna-XR_003262853	rna-XR_003262853.1		Glycine_max	GCF_000004515.5	NC_038245.1	34422990	34428318	-	11	lncRNA	No		NCBI	0.327311	1.2427700000000002	0.8573253353278409	0.0	0	Low
rna-XR_003262852	rna-XR_003262852.1		Glycine_max	GCF_000004515.5	NC_038245.1	34422990	34428325	-	10	lncRNA	No		NCBI	0.011959000000000001	1.27445	0.8573253353278409	0.0	0	Low
rna-XR_001382741	rna-XR_001382741.2		Glycine_max	GCF_000004515.5	NC_038245.1	34424477	34428325	-	9	lncRNA	No		NCBI	0.186142	1.77588	0.736159394633712	0.76	0	Low
rna-XR_001382742	rna-XR_001382742.2		Glycine_max	GCF_000004515.5	NC_038245.1	34424477	34428325	-	9	lncRNA	No		NCBI	0.49156099999999997	1.9186299999999998	0.736159394633712	0.0	0	Low
rna-XR_001382537	rna-XR_001382537.2		Glycine_max	GCF_000004515.5	NC_038245.1	34445815	34446204	-	2	lncRNA	No		NCBI	-2.24818	0.206411	0.724747230070646	0.863	0	high
rna-XR_001382538	rna-XR_001382538.2		Glycine_max	GCF_000004515.5	NC_038245.1	34450794	34451146	+	2	lncRNA	No		NCBI	-2.36638	-1.16018	0.736159394633712	0.0	0	Medium
rna-XR_001382743	rna-XR_001382743.2		Glycine_max	GCF_000004515.5	NC_038245.1	34451759	34453075	+	4	lncRNA	No		NCBI	-1.0345	0.79707	0.0344370341195986	0.852	0	high
rna-XR_416014	rna-XR_416014.3		Glycine_max	GCF_000004515.5	NC_038245.1	34458890	34459237	+	2	lncRNA	No		NCBI	-2.22055	0.5816060000000001	0.9998960310836039	0.863	0	High
rna-XR_416016	rna-XR_416016.2		Glycine_max	GCF_000004515.5	NC_038245.1	35613150	35626368	+	4	lncRNA	No		NCBI	-1.16615	0.713693	0.8573253353278409	0.852	0	High
rna-XR_416017	rna-XR_416017.2		Glycine_max	GCF_000004515.5	NC_038245.1	35613150	35626368	+	3	lncRNA	No		NCBI	-1.5523200000000001	0.5636180000000001	0.9998960310836039	0.852	0	High
rna-XR_003262731	rna-XR_003262731.1		Glycine_max	GCF_000004515.5	NC_038245.1	35690517	35692589	+	3	lncRNA	No		NCBI	-0.993612	0.049042800000000004	0.999707380987926	0.852	0	High
rna-XR_001382542	rna-XR_001382542.2		Glycine_max	GCF_000004515.5	NC_038245.1	35760078	35762241	+	3	lncRNA	No		NCBI	-0.263379	1.45535	0.110639267287534	0.6970000000000001	0	Low
rna-XR_416019	rna-XR_416019.3		Glycine_max	GCF_000004515.5	NC_038245.1	35955006	35955366	+	3	lncRNA	No		NCBI	0.0	1.35594	0.736159394633712	0.863	0	Low
rna-XR_416020	rna-XR_416020.3		Glycine_max	GCF_000004515.5	NC_038245.1	36134414	36135009	-	3	lncRNA	No		NCBI	-2.28991	-0.9048889999999999	0.9998960310836039	0.863	0	High
